Country,Year,Life_Expectancy,Expected_Schooling,Mean_Schooling,GNI_Per_Capita,HDI,Log_GNI
Iraq,2019,73.0,14.0,9.7,12579.2,0.752,9.43979993522754
Iraq,2020,73.3,14.2,9.9,12834.8,0.758,9.459915510791937
Iraq,2021,73.5,14.3,10.0,13076.8,0.762,9.478594946761865
Iraq,2022,73.7,14.5,10.1,10910.900000000001,0.767,9.297517568550319
Kyrgyzstan,2003,65.1,11.8,8.5,4810.1,0.628,8.478473152904488
Kyrgyzstan,2004,65.3,11.8,8.5,6216.55,0.631,8.734970369471721
Kyrgyzstan,2005,65.4,12.4,8.6,5024.5,0.632,8.522081225489014
Kyrgyzstan,2006,65.8,11.9,8.7,5167.0,0.638,8.550047528287184
Kyrgyzstan,2007,66.1,12.0,8.7,5303.8,0.643,8.576178823764108
Kyrgyzstan,2008,66.2,12.0,8.7,5418.2,0.645,8.597518935954138
Kyrgyzstan,2009,66.5,12.1,8.8,5558.8,0.649,8.623137536612427
Kyrgyzstan,2010,66.8,12.2,8.9,5699.5,0.653,8.648133730676832
Kyrgyzstan,2011,67.0,12.2,8.9,6216.55,0.656,8.734970369471721
Kyrgyzstan,2012,67.4,12.3,9.0,5994.8,0.662,8.69864770577084
Kyrgyzstan,2013,67.6,12.4,9.0,6137.0,0.665,8.722091302389098
Kyrgyzstan,2014,67.9,12.5,9.1,6296.1,0.669,8.747685673071485
Kyrgyzstan,2015,68.0,12.5,9.1,6440.6,0.671,8.770376982460421
Kyrgyzstan,2016,68.3,12.6,9.2,6606.5,0.676,8.79580929185427
Kyrgyzstan,2017,68.7,12.7,9.3,6783.7,0.681,8.822277954795817
Kyrgyzstan,2018,68.8,12.7,9.3,6942.4,0.684,8.845402815044086
Kyrgyzstan,2019,69.3,12.9,9.4,7137.3,0.69,8.873089832555907
Kyrgyzstan,2020,69.4,12.9,9.4,7294.3,0.691,8.894848500218464
Kyrgyzstan,2021,69.7,13.0,9.5,7483.3,0.696,8.920429150149385
Kyrgyzstan,2022,70.0,13.1,9.6,7677.6,0.701,8.946062277303419
Morocco,2003,66.2,10.7,7.6,4027.6,0.602,8.30092594404146
Morocco,2004,66.2,10.8,7.7,4140.1,0.606,8.328475221117015
Morocco,2005,66.7,11.1,7.8,4297.1,0.615,8.365695655554473
Morocco,2006,66.6,11.1,8.55,4402.4,0.617,8.38990512574555
Morocco,2007,66.8,11.3,8.0,4540.9,0.622,8.420880509274323
Morocco,2008,66.9,11.4,8.1,5357.3,0.626,8.586215395806308
Morocco,2009,67.3,11.6,8.3,4839.3,0.634,8.484525361151851
Morocco,2010,67.5,11.7,8.4,4986.5,0.639,8.514489539841923
Morocco,2011,67.7,11.9,8.5,5135.4,0.644,8.543913016115619
Morocco,2012,67.8,12.0,8.5,5284.8,0.648,8.572590054636525
Morocco,2013,67.8,12.0,8.6,5429.8,0.65,8.599657579837128
Morocco,2014,68.1,12.2,8.7,5610.1,0.657,8.632323823669816
Morocco,2015,68.2,12.3,8.8,5772.5,0.661,8.66086054122865
Morocco,2016,68.5,12.5,9.0,5961.7,0.668,8.693110954286984
Morocco,2017,68.6,12.6,9.1,6141.1,0.672,8.722759158189652
Morocco,2018,68.6,12.6,9.1,6310.4,0.675,8.74995434496826
Morocco,2019,69.0,12.9,9.3,6518.9,0.682,8.782460929030844
Morocco,2020,69.1,13.0,9.4,6714.8,0.686,8.81206932444826
Morocco,2021,68.9,12.9,9.4,6884.7,0.686,8.837056837228676
Nicaragua,2003,64.1,10.4,6.8,4698.6,0.588,8.455019870984946
Nicaragua,2004,64.6,10.7,6.9,4823.9,0.597,8.48133800850725
Nicaragua,2005,64.7,10.8,7.0,4916.2,0.6,8.50029115334088
Nicaragua,2006,64.9,10.9,7.75,5010.4,0.604,8.519271031211202
Nicaragua,2007,65.0,11.0,7.2,5105.0,0.607,8.537975730598767
Nicaragua,2008,65.2,11.1,7.3,5202.5,0.611,8.556894558267789
Nicaragua,2009,65.5,11.2,7.4,5315.2,0.616,8.578325919418976
Nicaragua,2010,65.8,11.4,7.5,5439.0,0.623,8.60135049942296
Nicaragua,2011,66.1,11.6,7.6,5558.3,0.628,8.623047585096234
Nicaragua,2012,66.3,11.7,7.7,5668.5,0.632,8.642679811457654
Nicaragua,2013,66.3,11.7,7.8,5764.2,0.634,8.659421654643747
Nicaragua,2014,66.5,11.8,7.9,5876.2,0.638,8.67866557347423
Nicaragua,2015,66.8,12.0,8.0,6009.6,0.644,8.701113469573889
Nicaragua,2017,67.3,12.2,8.2,6260.5,0.653,8.742015333109002
Nicaragua,2018,67.5,12.3,8.3,6384.1,0.657,8.761565803167365
Nicaragua,2019,67.6,12.4,8.4,6512.0,0.661,8.781401907682376
Nicaragua,2020,67.8,12.5,8.4,6634.4,0.664,8.800023513136994
Nicaragua,2021,68.2,12.7,8.6,6791.9,0.671,8.823486004679026
Nicaragua,2022,68.3,12.8,8.7,6920.7,0.674,8.84227219956515
Palestine,2003,66.8,11.0,5.9,4653.8,0.594,8.445439369152847
Palestine,2004,66.9,11.1,6.0,4806.8,0.599,8.477786861037144
Palestine,2005,67.1,11.2,6.1,6442.4,0.603,8.770656420481336
Palestine,2006,67.2,11.2,6.1,5112.0,0.605,8.53934599605737
Palestine,2007,67.5,11.3,6.2,5297.0,0.612,8.574895901544526
Palestine,2008,67.6,11.4,6.3,5463.0,0.615,8.605753368395717
Palestine,2009,67.9,11.5,6.4,5653.8,0.621,8.640083164440766
Palestine,2010,68.1,11.6,6.4,5839.1,0.625,8.672331954357128
Palestine,2011,68.2,11.6,6.5,6021.9,0.628,8.703158103124991
Palestine,2012,68.4,11.7,6.6,6223.0,0.632,8.736007384569218
Palestine,2013,68.7,11.9,6.7,6442.4,0.639,8.770656420481336
Palestine,2014,68.8,11.7,6.7,6650.4,0.642,8.802432282216879
Palestine,2015,69.0,12.0,6.8,6865.0,0.646,8.834191318202071
Palestine,2016,69.2,12.1,6.9,7092.4,0.65,8.866779067182833
Palestine,2017,69.4,12.2,6.9,7334.3,0.656,8.900317253166909
Palestine,2018,69.8,12.4,7.1,7596.6,0.663,8.935456057754262
Palestine,2019,69.8,12.4,7.1,7827.4,0.664,8.965385677647857
Palestine,2020,70.1,12.5,7.2,8092.5,0.67,8.9986929858004
Palestine,2021,70.3,12.6,6.6,8362.4,0.674,9.031500746218498
Palestine,2022,70.3,12.7,7.3,8627.6,0.677,9.06272164574822
Philippines,2003,66.1,10.5,8.2,4159.0,0.608,8.33302993974291
Philippines,2004,66.5,10.6,8.3,4301.2,0.615,8.36664933251637
Philippines,2005,67.0,10.8,8.4,4450.5,0.621,8.400771728398986
Philippines,2006,67.0,10.8,8.4,4570.4,0.624,8.427356007410253
Philippines,2007,67.5,11.0,8.5,4730.6,0.631,8.461807323335503
Philippines,2008,67.6,11.0,8.6,4863.5,0.634,8.489513622309495
Philippines,2009,68.1,11.2,8.7,5035.8,0.641,8.524327680316837
Philippines,2010,68.3,11.3,8.8,5189.8,0.646,8.554450439771946
Philippines,2011,68.5,11.3,8.8,5337.9,0.648,8.5825875961809
Philippines,2012,69.0,11.6,9.0,5514.15,0.657,8.615072794695779
Philippines,2013,69.1,11.6,9.0,5690.4,0.66,8.646535823419306
Philippines,2014,69.4,11.7,9.1,5869.7,0.665,8.677558804190735
Philippines,2015,69.8,11.8,9.2,6065.5,0.671,8.710372258210974
Philippines,2016,70.2,12.0,9.3,6266.6,0.677,8.742989221795472
Philippines,2017,70.3,12.0,9.4,6442.5,0.68,8.770671942526521
Philippines,2018,70.7,12.1,9.5,6657.2,0.686,8.803454254712571
Philippines,2019,71.0,12.3,9.6,6871.2,0.692,8.835094042452015
Philippines,2020,71.3,12.4,9.7,7090.8,0.697,8.86655344813963
Philippines,2021,71.6,12.5,9.7,5514.15,0.701,8.615072794695779
Philippines,2022,71.8,12.5,9.8,7534.9,0.706,8.927300839572398
South Africa,2003,67.3,9.7,6.9,7873.1,0.621,8.971207164742314
South Africa,2004,67.8,10.0,7.0,8048.5,0.63,8.993241017646284
South Africa,2005,68.1,10.1,7.1,8199.8,0.634,9.011865042710996
South Africa,2006,68.1,10.1,7.2,8328.4,0.636,9.027426639881039
South Africa,2007,68.4,10.2,7.3,8491.3,0.641,9.04679738890272
South Africa,2008,68.8,10.4,7.4,8661.8,0.648,9.066677832152202
South Africa,2009,69.2,10.6,7.6,8840.8,0.655,9.087132649274572
South Africa,2010,69.4,10.7,7.6,8996.4,0.658,9.104579776297017
South Africa,2011,69.6,10.8,7.7,9161.6,0.662,9.122776114903797
South Africa,2012,69.9,11.0,7.8,9343.0,0.668,9.142382678792956
South Africa,2013,70.2,11.1,7.8,9516.2,0.672,9.160750888436121
South Africa,2014,70.6,11.3,8.1,9710.8,0.679,9.180993947180951
South Africa,2015,70.7,11.3,8.2,9161.6,0.682,9.122776114903797
South Africa,2016,71.1,11.5,8.3,9161.6,0.688,9.122776114903797
South Africa,2017,71.5,11.7,8.4,10284.5,0.695,9.238393186418218
South Africa,2018,71.6,11.7,8.5,10461.9,0.697,9.25549536548304
South Africa,2019,71.8,11.8,8.6,10655.5,0.702,9.273831469757381
South Africa,2020,72.3,12.0,8.7,10875.2,0.709,9.294240246592373
South Africa,2021,72.5,12.2,8.8,9161.6,0.713,9.122776114903797
South Africa,2022,72.9,12.3,8.9,11299.7,0.719,9.332531455675444
Tajikistan,2003,66.6,12.4,7.8,4215.5,0.626,8.346523487362731
Tajikistan,2004,67.1,12.8,8.0,4319.4,0.635,8.370871782703313
Tajikistan,2005,67.0,12.8,8.0,4361.8,0.636,8.380640095183125
Tajikistan,2006,67.1,12.8,8.1,4423.7,0.639,8.394731728967937
Tajikistan,2007,67.3,13.0,8.3,4500.7,0.643,8.411988219216456
Tajikistan,2008,67.7,13.2,8.4,4591.4,0.65,8.43194026744147
Tajikistan,2009,67.8,13.3,8.5,4657.2,0.653,8.446169688162861
Tajikistan,2010,67.8,13.4,8.6,4719.1,0.655,8.459373382432144
Tajikistan,2011,68.2,13.6,8.7,4821.4,0.663,8.480819621301878
Tajikistan,2012,68.3,13.7,8.8,4885.5,0.665,8.494026913384397
Tajikistan,2013,68.7,14.0,9.0,4992.3,0.673,8.515652004397408
Tajikistan,2014,68.8,14.1,9.1,5067.1,0.676,8.530523940824882
Tajikistan,2015,68.9,14.1,9.2,5135.9,0.678,8.544010374775262
Tajikistan,2016,69.2,14.4,9.3,5238.7,0.685,8.563828654932221
Tajikistan,2017,69.3,14.4,9.4,5313.4,0.688,8.577987210648825
Tajikistan,2018,69.6,14.6,9.5,5409.6,0.693,8.595930431953622
Tajikistan,2019,69.7,14.7,9.6,5495.8,0.697,8.611739443138157
Tajikistan,2020,69.8,13.7,9.7,5573.8,0.699,8.625832326522666
Tajikistan,2021,70.0,15.0,9.8,5668.6,0.704,8.642697452653374
Tajikistan,2022,70.4,15.2,10.0,5779.8,0.71,8.662124358991633
Vietnam,2003,69.9,12.2,6.85,11871.2,0.673,9.381870577691917
Vietnam,2004,70.1,12.3,6.4,12095.6,0.677,9.400597029089461
Vietnam,2005,70.1,12.3,6.4,12309.8,0.679,9.41815097209282
Vietnam,2006,70.2,12.4,6.5,12528.1,0.68,9.43572940031878
Vietnam,2007,70.3,12.5,6.5,12764.6,0.684,9.454430993501102
Vietnam,2008,70.6,12.6,6.6,13010.5,0.688,9.473512002743465
Vietnam,2009,70.7,12.6,6.7,13251.3,0.691,9.49185093980913
Vietnam,2010,70.9,12.7,6.7,13497.1,0.694,9.5102301265357
Vietnam,2011,71.0,12.8,6.8,13749.8,0.698,9.528779557534385
Vietnam,2012,71.3,12.8,6.8,13999.2,0.7,9.546755464107537
Vietnam,2013,71.3,12.9,6.85,14261.0,0.703,9.565283817736766
Vietnam,2014,71.4,13.0,6.9,14522.0,0.706,9.583420019940192
Vietnam,2015,71.7,13.1,7.0,14802.8,0.71,9.602571631047377
Vietnam,2016,71.8,13.2,7.1,15079.6,0.714,9.62109811601121
Vietnam,2017,71.7,13.1,7.1,15332.3,0.713,9.637716993227878
Vietnam,2018,71.9,13.2,7.1,15625.8,0.717,9.656678673293927
Vietnam,2019,72.1,13.3,7.2,15918.1,0.721,9.675212105542318
Vietnam,2020,72.2,13.4,7.3,16209.8,0.723,9.693371276590684
Vietnam,2021,72.6,13.5,7.4,16530.7,0.729,9.712974537165879
Vietnam,2022,72.5,13.5,7.4,16820.8,0.73,9.730371494821567
Honduras,2003,70.0,9.7,7.7,5489.2,0.625,8.610537804395477
Honduras,2004,70.5,9.9,8.5,5711.2,0.633,8.650184438188251
Honduras,2005,70.8,10.0,7.9,5920.7,0.639,8.686209964131113
Honduras,2006,70.9,10.0,8.5,6121.7,0.642,8.719595114711046
Honduras,2007,71.0,10.0,8.0,6324.9,0.644,8.752249503194058
Honduras,2008,71.4,10.2,8.1,6571.4,0.652,8.79048217858038
Honduras,2009,71.8,10.4,8.2,6830.2,0.66,8.829109234712977
Honduras,2010,72.0,10.5,8.3,7065.5,0.663,8.8629790640228
Honduras,2011,72.1,10.8,8.3,7313.3,0.667,8.897449887265584
Honduras,2012,72.4,10.6,8.4,7585.3,0.673,8.933967442747353
Honduras,2013,72.8,10.8,8.5,7585.3,0.68,8.933967442747353
Honduras,2014,73.1,10.9,8.6,8159.3,0.684,9.006913659964743
Honduras,2015,73.3,11.0,8.7,8448.6,0.689,9.04175602615132
Honduras,2016,73.5,11.1,8.8,8755.4,0.694,9.077425931854464
Honduras,2017,73.8,11.2,8.9,9074.5,0.699,9.113223561196456
Honduras,2018,74.0,11.3,8.9,9400.1,0.703,9.148475606499382
Honduras,2019,74.5,11.5,9.1,9768.5,0.712,9.18691820203169
Honduras,2020,74.6,11.5,8.5,10104.7,0.714,9.220755941123883
Honduras,2021,75.0,11.7,9.2,10488.5,0.722,9.258034697838845
Honduras,2022,75.3,11.8,9.3,10873.5,0.727,9.294083915409042
Guatemala,2003,65.9,12.1,6.9,11844.8,0.661,9.379644231688834
Guatemala,2004,65.8,12.1,7.0,12186.7,0.662,9.408100472125994
Guatemala,2005,66.0,12.2,7.1,12570.3,0.668,9.439092167647946
Guatemala,2006,66.2,12.4,7.2,12967.5,0.674,9.470201506225555
Guatemala,2007,66.3,12.5,7.3,13357.1,0.677,9.499803357660168
Guatemala,2008,66.5,12.7,7.85,13782.2,0.683,9.531133183493763
Guatemala,2009,66.7,12.8,7.5,16044.9,0.688,9.68314632105336
Guatemala,2010,66.8,12.9,7.6,14647.7,0.692,9.59203860553293
Guatemala,2011,66.6,12.9,7.6,15069.8,0.693,9.620448020132343
Guatemala,2012,67.0,13.1,7.8,15556.0,0.7,9.652201695275638
Guatemala,2013,67.2,13.3,7.9,16044.9,0.706,9.68314632105336
Guatemala,2014,67.1,13.3,7.9,16516.2,0.707,9.712096996402266
Guatemala,2015,67.4,13.5,8.1,17046.6,0.714,9.743706049336414
Guatemala,2016,67.5,13.6,8.2,17571.7,0.718,9.774044932334407
Guatemala,2017,67.5,13.6,8.2,18094.9,0.72,9.803385409594068
Guatemala,2018,67.8,13.8,8.3,18674.0,0.727,9.834887461043872
Guatemala,2019,67.9,13.9,7.85,19244.3,0.731,9.864970191972413
Guatemala,2020,68.0,14.1,8.5,19841.7,0.736,9.895541062651944
Guatemala,2021,68.0,14.1,8.6,20437.6,0.738,9.925131620594
Guatemala,2022,68.2,14.3,8.7,21079.6,0.744,9.956061027143196
Bangladesh,2003,66.5,11.5,8.1,8367.8,0.649,9.032146285445467
Bangladesh,2004,66.9,10.9,8.1,8577.5,0.653,9.056897774732604
Bangladesh,2005,67.2,11.0,8.2,10657.9,0.658,9.274056680189329
Bangladesh,2006,67.5,11.1,8.2,9006.0,0.661,9.105646300861517
Bangladesh,2007,67.8,11.2,8.3,9231.9,0.666,9.130420156800135
Bangladesh,2008,68.0,11.2,8.3,9446.5,0.668,9.153399581513373
Bangladesh,2009,68.4,11.3,8.4,9687.6,0.673,9.17860199618897
Bangladesh,2010,68.6,11.3,8.4,9917.2,0.676,9.202025902372098
Bangladesh,2011,69.0,11.4,8.5,10170.4,0.681,9.227236819635912
Bangladesh,2012,69.3,11.5,8.5,10418.2,0.685,9.251309555663582
Bangladesh,2013,69.4,11.4,8.5,10657.9,0.687,9.274056680189329
Bangladesh,2014,69.9,11.6,8.7,10939.6,0.693,9.300144512236228
Bangladesh,2015,70.1,11.6,8.7,11191.2,0.695,9.32288303416222
Bangladesh,2016,70.5,11.7,8.7,11479.1,0.7,9.348283269587792
Bangladesh,2017,70.7,11.8,8.8,11755.8,0.704,9.372102014804776
Bangladesh,2018,71.2,11.9,8.9,12058.6,0.709,9.397533377307159
Bangladesh,2019,71.3,11.8,8.9,12333.1,0.71,9.420041983860369
Bangladesh,2020,71.6,11.9,8.9,12634.2,0.714,9.444162701632541
Bangladesh,2021,71.9,12.0,9.0,12947.2,0.718,9.468634827533371
Bangladesh,2022,72.2,12.0,9.0,13261.7,0.722,9.492635460650483
Nepal,2003,65.5,11.3,6.4,6403.6,0.614,8.76461561120394
Nepal,2004,65.6,11.5,6.5,6623.2,0.62,8.798333915824596
Nepal,2005,65.7,11.6,6.6,6845.4,0.625,8.831332172830379
Nepal,2006,65.8,11.7,6.7,7068.1,0.629,8.863346981613411
Nepal,2007,65.9,11.9,6.9,7310.5,0.635,8.897066949857493
Nepal,2008,65.9,12.0,6.9,7541.9,0.638,8.928229418647929
Nepal,2009,66.1,12.1,7.1,7802.7,0.644,8.962225106626416
Nepal,2010,66.1,12.3,7.2,8761.099999999999,0.648,9.078076746823342
Nepal,2011,66.2,12.4,7.3,8327.3,0.653,9.027294552967659
Nepal,2012,66.4,12.6,7.4,8614.9,0.659,9.061248541233605
Nepal,2013,66.5,12.7,7.5,8907.3,0.664,9.094626444238864
Nepal,2014,66.7,12.9,7.7,9214.4,0.67,9.128522756752409
Nepal,2015,66.8,13.0,7.7,9514.5,0.674,9.160572229742062
Nepal,2016,66.9,13.2,7.9,8761.099999999999,0.68,9.078076746823342
Nepal,2017,67.0,13.3,8.0,10167.9,0.685,9.22699097804516
Nepal,2018,67.3,13.5,8.1,10529.5,0.692,9.261936120619833
Nepal,2019,67.0,13.4,8.1,10837.2,0.691,9.290739939044753
Nepal,2020,67.2,13.6,8.3,11212.9,0.697,9.32482018020119
Nepal,2021,67.5,13.9,8.4,11611.3,0.705,9.359734040861046
Nepal,2022,67.5,13.9,8.5,11982.4,0.708,9.391194185495102
Pakistan,2003,67.8,12.2,6.8,8857.5,0.656,9.089019836739627
Pakistan,2004,69.9,12.2,6.9,9113.3,0.659,9.117490163958665
Pakistan,2005,68.2,12.4,7.0,9407.9,0.665,9.149305040830216
Pakistan,2006,68.4,12.5,7.1,9691.6,0.67,9.179014809933275
Pakistan,2007,68.9,12.8,7.3,10020.4,0.679,9.212378294001748
Pakistan,2008,68.9,12.8,7.3,10304.7,0.68,9.240355380819281
Pakistan,2009,69.1,12.9,7.4,10624.9,0.686,9.270955581983621
Pakistan,2010,69.4,13.0,7.5,10956.2,0.691,9.301660785053883
Pakistan,2011,69.6,13.1,7.6,11288.2,0.696,9.331513211306236
Pakistan,2012,69.9,13.3,7.7,11652.2,0.703,9.363250282367309
Pakistan,2013,69.9,13.3,7.8,11987.2,0.705,9.391594692809715
Pakistan,2014,70.2,13.5,7.9,12364.6,0.711,9.422592830059033
Pakistan,2015,70.4,13.6,8.0,12735.8,0.714,9.452172204443274
Pakistan,2016,70.5,13.7,8.0,13122.3,0.719,9.482068352012025
Pakistan,2017,70.8,13.8,8.2,13533.7,0.725,9.512938150150749
Pakistan,2018,71.1,14.0,8.3,13956.2,0.73,9.543679132957779
Pakistan,2019,71.3,14.1,8.4,14381.9,0.735,9.573725750502401
Pakistan,2020,71.5,14.2,8.4,14822.1,0.739,9.603874589216382
Pakistan,2021,71.6,14.3,8.5,15271.5,0.743,9.63374362521536
Pakistan,2022,72.0,13.3,8.7,15755.2,0.75,9.664925748493538
Cambodia,2003,68.0,10.4,6.1,8143.4,0.623,9.004963062205917
Cambodia,2004,67.9,10.4,6.2,8249.9,0.624,9.017956358043143
Cambodia,2005,68.1,10.5,6.2,8385.5,0.628,9.034259302771682
Cambodia,2006,68.5,10.7,6.4,8534.8,0.634,9.051907202030728
Cambodia,2007,68.3,10.6,6.4,8640.1,0.634,9.064169435805196
Cambodia,2008,68.4,10.7,6.4,8765.2,0.636,9.078544615121249
Cambodia,2009,68.4,10.7,6.4,8892.0,0.637,9.092907275084087
Cambodia,2010,68.6,10.8,6.5,9032.5,0.641,9.108584463021796
Cambodia,2011,68.6,10.9,6.6,9162.4,0.643,9.122863432083506
Cambodia,2012,68.8,11.0,6.6,9452.0,0.647,9.1539816383068
Cambodia,2013,68.9,11.1,6.7,9452.0,0.65,9.1539816383068
Cambodia,2014,68.8,11.0,6.7,9572.4,0.649,9.166639236705084
Cambodia,2015,69.1,11.2,6.8,9739.1,0.655,9.183903989903145
Cambodia,2016,69.3,11.3,6.9,9897.5,0.659,9.200037478980287
Cambodia,2017,69.3,11.3,6.9,10032.4,0.66,9.213575134486112
Cambodia,2018,69.3,11.4,7.0,10181.8,0.663,9.22835709176298
Cambodia,2019,69.4,11.4,7.0,10328.8,0.664,9.242691388860509
Cambodia,2020,69.4,11.5,7.1,10480.5,0.666,9.257271666660616
Cambodia,2021,69.8,11.7,7.2,10666.3,0.673,9.27484451752292
Cambodia,2022,69.8,11.7,7.2,10817.6,0.674,9.288929716336414
Myanmar,2003,68.7,11.3,6.4,10585.5,0.653,9.267240419108994
Myanmar,2004,69.0,11.4,6.5,11003.5,0.658,9.30596868298959
Myanmar,2005,69.4,11.5,6.5,11445.9,0.664,9.345386866254314
Myanmar,2006,69.6,11.5,6.6,11883.1,0.667,9.382872501637937
Myanmar,2007,71.3,11.5,6.6,12333.0,0.669,9.420033875565988
Myanmar,2008,69.9,11.5,6.6,12806.4,0.673,9.457700324949359
Myanmar,2009,70.1,11.5,6.6,13292.0,0.675,9.494917629474484
Myanmar,2010,70.5,11.6,6.7,13823.9,0.681,9.534154257221376
Myanmar,2011,70.8,11.7,6.7,14366.7,0.686,9.572668307606653
Myanmar,2012,71.0,11.7,6.8,14917.5,0.689,9.610290299396237
Myanmar,2013,71.3,11.8,6.8,15506.4,0.694,9.649008120912065
Myanmar,2014,71.6,11.9,6.9,16111.4,0.699,9.687282374940215
Myanmar,2015,71.9,11.9,6.9,16734.7,0.702,9.7252396869834
Myanmar,2016,72.1,11.9,6.9,17381.1,0.706,9.763138687955824
Myanmar,2017,72.4,12.0,7.0,18065.3,0.711,9.801748250141886
Myanmar,2018,72.7,12.1,7.0,18770.3,0.715,9.840031112404347
Myanmar,2019,72.8,12.1,7.0,19484.5,0.717,9.877374556678875
Myanmar,2020,73.3,12.2,7.1,20267.4,0.725,9.916768962842042
Myanmar,2021,73.5,12.2,7.1,21039.7,0.727,9.954166408194858
Myanmar,2022,73.7,12.3,7.2,21858.9,0.731,9.992363440244846
Angola,2003,58.0,9.7,4.6,3134.3,0.505,8.050161142648662
Angola,2004,58.0,11.05,4.7,4344.6,0.509,8.37668897362283
Angola,2005,58.1,9.9,4.8,3327.6,0.513,8.110006602409733
Angola,2006,58.3,10.1,5.0,3448.9,0.52,8.14581061860523
Angola,2007,58.8,10.4,5.8,3596.5,0.53,8.187716429307411
Angola,2008,58.6,10.4,5.2,3683.0,0.53,8.211482916445066
Angola,2009,58.5,10.4,5.3,3790.3,0.533,8.24020045061665
Angola,2010,58.9,10.7,5.4,3943.3,0.542,8.27977321518322
Angola,2011,59.1,10.9,5.6,4074.8,0.547,8.31257694471591
Angola,2012,59.2,11.0,5.7,4213.7,0.553,8.346096400562711
Angola,2013,59.3,11.1,5.8,4344.6,0.557,8.37668897362283
Angola,2014,59.4,11.3,5.9,4492.0,0.562,8.410053315858335
Angola,2015,59.7,11.5,6.0,4650.4,0.569,8.444708516387141
Angola,2016,59.5,11.5,6.1,4777.8,0.57,8.471735468491454
Angola,2017,59.6,11.6,6.2,4934.2,0.575,8.503945831330608
Angola,2018,59.7,11.05,6.3,5096.4,0.58,8.536289687107226
Angola,2019,60.0,11.9,6.4,5273.7,0.586,8.570487482473956
Angola,2020,60.3,12.2,6.6,5465.3,0.593,8.606174293888971
Angola,2021,60.3,12.2,6.7,5636.7,0.597,8.637054066867586
Angola,2022,60.4,12.4,6.8,5822.7,0.602,8.669519350674792
Benin,2003,60.5,9.8,4.0,1535.0,0.471,7.336285660021297
Benin,2004,60.7,10.8,4.85,1581.0,0.476,7.365812837209472
Benin,2005,60.7,9.9,4.2,1605.3,0.477,7.381065933985369
Benin,2006,60.9,10.0,4.3,1659.8,0.482,7.414452392164348
Benin,2007,61.0,10.1,4.3,1702.1,0.486,7.439618061813928
Benin,2008,61.3,10.2,4.4,1761.6,0.492,7.4739777659684155
Benin,2009,61.4,10.4,4.5,1812.8,0.497,7.502627890273742
Benin,2010,61.7,10.5,4.6,1877.3,0.503,7.537589853330316
Benin,2011,62.0,10.7,4.7,1937.9,0.508,7.569360191532204
Benin,2012,62.1,10.8,4.8,1995.6,0.513,7.598700035986882
Benin,2013,62.1,10.8,4.9,2034.6,0.515,7.6180545183596475
Benin,2014,62.3,10.9,5.0,2098.5,0.52,7.648978082773645
Benin,2015,62.4,10.9,5.0,2145.8,0.522,7.6712677222026455
Benin,2016,62.6,11.1,5.1,2218.5,0.528,7.7045865708189645
Benin,2017,63.0,11.3,5.3,2302.0,0.535,7.741533589281828
Benin,2018,63.2,11.4,4.85,2376.3,0.541,7.773299935138343
Benin,2019,63.1,11.4,5.4,2417.5,0.541,7.790489227327449
Benin,2020,63.3,11.6,5.5,2495.7,0.547,7.822324529957951
Benin,2021,63.6,11.7,5.6,2575.3,0.552,7.853721311166042
Benin,2022,63.8,11.8,5.7,2654.5,0.557,7.884011592023726
Burundi,2003,58.5,6.9,4.2,668.9,0.383,6.505634572124363
Burundi,2004,58.8,7.1,4.3,695.0,0.39,6.543911845564792
Burundi,2005,59.0,7.1,4.3,897.2,0.391,6.799278802646053
Burundi,2006,59.4,7.2,4.4,734.2,0.399,6.598781471062734
Burundi,2007,59.7,7.800000000000001,4.5,757.3,0.404,6.629759476119777
Burundi,2008,60.1,7.4,4.6,781.4,0.409,6.66108718262097
Burundi,2009,60.4,7.5,4.6,803.1,0.414,6.688479239194416
Burundi,2010,60.7,7.7,4.7,831.8,0.42,6.723592027308811
Burundi,2011,60.8,7.6,4.7,830.1,0.42,6.72154617546099
Burundi,2012,61.1,7.7,4.8,854.0,0.425,6.74993119378857
Burundi,2013,61.6,7.9,4.9,898.2,0.433,6.800392760653637
Burundi,2014,61.6,7.800000000000001,4.9,897.2,0.433,6.799278802646053
Burundi,2015,62.1,8.1,5.1,944.8,0.442,6.8509732648831525
Burundi,2016,62.3,8.1,5.1,957.2,0.444,6.864012356034218
Burundi,2017,62.8,8.3,5.2,1011.5,0.454,6.9191896566078
Burundi,2018,63.0,8.3,5.3,1025.8,0.456,6.933228074955168
Burundi,2019,63.2,8.4,5.3,1049.4,0.459,6.955973851252612
Burundi,2020,63.7,8.6,5.4,1092.9,0.467,6.996589992682628
Burundi,2021,63.7,8.5,5.4,1099.9,0.467,7.002974545563071
Burundi,2022,64.0,8.6,5.5,1132.5,0.472,7.032182857357189
Chad,2003,53.0,6.6,3.7,1373.0,0.395,7.224753405767971
Chad,2004,53.4,6.8,3.8,1440.3,0.402,7.272606704205004
Chad,2005,53.8,7.0,3.9,1515.0,0.41,7.323170717943469
Chad,2006,53.7,6.9,3.9,1543.5,0.41,7.341807843942214
Chad,2007,53.7,6.9,3.9,1588.2,0.412,7.37035657846111
Chad,2008,54.2,7.1,4.0,1673.9,0.42,7.422911512108574
Chad,2009,54.5,7.3,4.1,1753.4,0.427,7.469312039154485
